function,beta,etaL,kappa,init,T,iterate_type,fvalue
f1_quad2d,0.5,2.9,10,zero_mom,1000,suffix,7.64471665907894648461779356374e-294
f1_quad2d,0.5,2.9,10,zero_mom,1000,best,1.88004137409385066122333844302e-300
f1_quad2d,0.5,2.9,10,zero_mom,10000,last,2.39306302355864410118030313027e-3008
f1_quad2d,0.5,2.9,10,zero_mom,10000,cesaro,0.0000000163463144024316381881626997427
f1_quad2d,0.5,2.9,10,zero_mom,10000,pr,3.52265192082150455988433697643e-16
f1_quad2d,0.5,2.9,10,zero_mom,10000,suffix,3.0015840780159313939361393989e-2983
f1_quad2d,0.5,2.9,10,zero_mom,10000,best,2.39306302355864410118030313027e-3008
f1_quad2d,0.5,2.9,100,zero_mom,100,last,0.00000157513161715999008217278218727
f1_quad2d,0.5,2.9,100,zero_mom,100,cesaro,0.0146708356057266282431263018813
f1_quad2d,0.5,2.9,100,zero_mom,100,pr,0.00144477048256336784893670220671
f1_quad2d,0.5,2.9,100,zero_mom,100,suffix,0.00000290166868163594773398231545605
f1_quad2d,0.5,2.9,100,zero_mom,100,best,0.00000157513161715999008217278218727
f1_quad2d,0.5,2.9,100,zero_mom,1000,last,1.16878802332472168122562698809e-56
f1_quad2d,0.5,2.9,100,zero_mom,1000,cesaro,0.000149819118009073128538139558213
f1_quad2d,0.5,2.9,100,zero_mom,1000,pr,0.000000155893319619068650451178085624
f1_quad2d,0.5,2.9,100,zero_mom,1000,suffix,1.10069383562448931145944459612e-55
f1_quad2d,0.5,2.9,100,zero_mom,1000,best,1.16878802332472168122562698809e-56
f1_quad2d,0.5,2.9,100,zero_mom,10000,last,5.91459196650699781558529067304e-558
f1_quad2d,0.5,2.9,100,zero_mom,10000,cesaro,0.00000150088886785963223364039334002
f1_quad2d,0.5,2.9,100,zero_mom,10000,pr,1.56736645656242935438263359386e-11
f1_quad2d,0.5,2.9,100,zero_mom,10000,suffix,4.99319921361831393054986041753e-554
f1_quad2d,0.5,2.9,100,zero_mom,10000,best,5.91459196650699781558529067304e-558
f1_quad2d,0.5,2.9,1000,zero_mom,100,last,0.157001328794469775595453671404
f1_quad2d,0.5,2.9,1000,zero_mom,100,cesaro,0.291518342369246222039394349231
f1_quad2d,0.5,2.9,1000,zero_mom,100,pr,0.236611132614005570841926906281
f1_quad2d,0.5,2.9,1000,zero_mom,100,suffix,0.165537646113926314029699347059
f1_quad2d,0.5,2.9,1000,zero_mom,100,best,0.157001328794469775595453671404
f1_quad2d,0.5,2.9,1000,zero_mom,1000,last,0.00000418550269018070746222679082039
f1_quad2d,0.5,2.9,1000,zero_mom,1000,cesaro,0.0147636974210560895709323905552
f1_quad2d,0.5,2.9,1000,zero_mom,1000,pr,0.00166919030598506283735159185678
f1_quad2d,0.5,2.9,1000,zero_mom,1000,suffix,0.00000500233505215011687034191040566
f1_quad2d,0.5,2.9,1000,zero_mom,1000,best,0.00000418550269018070746222679082039
f1_quad2d,0.5,2.9,1000,zero_mom,10000,last,7.58910564100538801531208103594e-52
f1_quad2d,0.5,2.9,1000,zero_mom,10000,cesaro,0.000148751461062127907512280556215
f1_quad2d,0.5,2.9,1000,zero_mom,10000,pr,0.00000017458422290977193986374796711
f1_quad2d,0.5,2.9,1000,zero_mom,10000,suffix,1.39355431809128661258637722528e-51
f1_quad2d,0.5,2.9,1000,zero_mom,10000,best,7.58910564100538801531208103594e-52
f1_quad2d,0.5,2.9,10000,zero_mom,100,last,0.445710681137591293404848130601
f1_quad2d,0.5,2.9,10000,zero_mom,100,cesaro,0.487044671118275293192332046252
f1_quad2d,0.5,2.9,10000,zero_mom,100,pr,0.463390949932809334284481077753
f1_quad2d,0.5,2.9,10000,zero_mom,100,suffix,0.448046657719814186864506146051
f1_quad2d,0.5,2.9,10000,zero_mom,100,best,0.445710681137591293404848130601
f1_quad2d,0.5,2.9,10000,zero_mom,1000,last,0.156766939307948108139361801059
f1_quad2d,0.5,2.9,10000,zero_mom,1000,cesaro,0.288252543305261838834252570071
f1_quad2d,0.5,2.9,10000,zero_mom,1000,pr,0.235334313342865108671326587809
f1_quad2d,0.5,2.9,10000,zero_mom,1000,suffix,0.159525273099319632959321116373
f1_quad2d,0.5,2.9,10000,zero_mom,1000,best,0.156766939307948108139361801059
f1_quad2d,0.5,2.9,10000,zero_mom,10000,last,0.00000454222721396085667031102482324
f1_quad2d,0.5,2.9,10000,zero_mom,10000,cesaro,0.0147724314283980943655794752584
f1_quad2d,0.5,2.9,10000,zero_mom,10000,pr,0.00169268824696321077570342584199
f1_quad2d,0.5,2.9,10000,zero_mom,10000,suffix,0.00000481226704871205098142245590209
f1_quad2d,0.5,2.9,10000,zero_mom,10000,best,0.00000454222721396085667031102482324
f1_quad2d,0.7,0.5,10,zero_mom,100,last,4.27365824494459658305941126854e-16
f1_quad2d,0.7,0.5,10,zero_mom,100,cesaro,0.00194098621254422520133017430561
f1_quad2d,0.7,0.5,10,zero_mom,100,pr,0.00000932461169890346954004837677741
f1_quad2d,0.7,0.5,10,zero_mom,100,suffix,1.0251765458419680621183599851e-15
f1_quad2d,0.7,0.5,10,zero_mom,100,best,4.27365824494459658305941126854e-16
f1_quad2d,0.7,0.5,10,zero_mom,1000,last,1.12521348211893356304480983294e-155
f1_quad2d,0.7,0.5,10,zero_mom,1000,cesaro,0.0000197604593208988871887129553971
f1_quad2d,0.7,0.5,10,zero_mom,1000,pr,9.83716898480897720588905910658e-10
f1_quad2d,0.7,0.5,10,zero_mom,1000,suffix,9.45740513691567250221604162213e-154
f1_quad2d,0.7,0.5,10,zero_mom,1000,best,1.12521348211893356304480983294e-155
f1_quad2d,0.7,0.5,10,zero_mom,10000,last,8.57066561508248384078211708873e-1550
f1_quad2d,0.7,0.5,10,zero_mom,10000,cesaro,0.000000197960405939208157596174889269
f1_quad2d,0.7,0.5,10,zero_mom,10000,pr,9.89038448344127389781564763058e-14
f1_quad2d,0.7,0.5,10,zero_mom,10000,suffix,2.08242693538346059787302670572e-1537
f1_quad2d,0.7,0.5,10,zero_mom,10000,best,8.57066561508248384078211708873e-1550
f1_quad2d,0.7,0.5,100,zero_mom,100,last,0.0163919258625485948664412185991
f1_quad2d,0.7,0.5,100,zero_mom,100,cesaro,0.123156030211436038139983310562
f1_quad2d,0.7,0.5,100,zero_mom,100,pr,0.0636383203556835342681275195965
f1_quad2d,0.7,0.5,100,zero_mom,100,suffix,0.0192432482200334323472164676409
f1_quad2d,0.7,0.5,100,zero_mom,100,best,0.0163919258625485948664412185991
f1_quad2d,0.7,0.5,100,zero_mom,1000,last,3.20096547617174765579095802402e-16
f1_quad2d,0.7,0.5,100,zero_mom,1000,cesaro,0.00181436936109940828251552012983
f1_quad2d,0.7,0.5,100,zero_mom,1000,pr,0.0000238002839751148504950358798215
f1_quad2d,0.7,0.5,100,zero_mom,1000,suffix,5.55174365010005263681379116241e-16
f1_quad2d,0.7,0.5,100,zero_mom,1000,best,3.20096547617174765579095802402e-16
f1_quad2d,0.7,0.5,100,zero_mom,10000,last,2.58101827464066941735034708915e-153
f1_quad2d,0.7,0.5,100,zero_mom,10000,cesaro,0.0000181763645453272944701942398329
f1_quad2d,0.7,0.5,100,zero_mom,10000,pr,0.00000000239290557754703236274632979565
f1_quad2d,0.7,0.5,100,zero_mom,10000,suffix,1.8809630602321223709229542725e-152
f1_quad2d,0.7,0.5,100,zero_mom,10000,best,2.58101827464066941735034708915e-153
f1_quad2d,0.7,0.5,1000,zero_mom,100,last,0.360526902307783644967926703833
f1_quad2d,0.7,0.5,1000,zero_mom,100,cesaro,0.444792148651806362554889212799
f1_quad2d,0.7,0.5,1000,zero_mom,100,pr,0.403774036586432351783296944927
f1_quad2d,0.7,0.5,1000,zero_mom,100,suffix,0.366010205819776154610716381959
f1_quad2d,0.7,0.5,1000,zero_mom,100,best,0.360526902307783644967926703833
f1_quad2d,0.7,0.5,1000,zero_mom,1000,last,0.0176947137044905376026494611748
f1_quad2d,0.7,0.5,1000,zero_mom,1000,cesaro,0.118895566664273831390029726226
f1_quad2d,0.7,0.5,1000,zero_mom,1000,pr,0.0638146354925009732745267065362
f1_quad2d,0.7,0.5,1000,zero_mom,1000,suffix,0.0186105499052532371935550585026
f1_quad2d,0.7,0.5,1000,zero_mom,1000,best,0.0176947137044905376026494611748
f1_quad2d,0.7,0.5,1000,zero_mom,10000,last,1.43516611622392509619584686994e-15
f1_quad2d,0.7,0.5,1000,zero_mom,10000,cesaro,0.00180143950228913534304397808427
f1_quad2d,0.7,0.5,1000,zero_mom,10000,pr,0.0000257033182866481202472118540369
f1_quad2d,0.7,0.5,1000,zero_mom,10000,suffix,1.69791884984996625286431531073e-15
f1_quad2d,0.7,0.5,1000,zero_mom,10000,best,1.43516611622392509619584686994e-15
f1_quad2d,0.7,0.5,10000,zero_mom,100,last,0.483977202949257852739230677673
f1_quad2d,0.7,0.5,10000,zero_mom,100,cesaro,0.668567133907092747342734828848
f1_quad2d,0.7,0.5,10000,zero_mom,100,pr,0.489598066408886915134636023808
f1_quad2d,0.7,0.5,10000,zero_mom,100,suffix,0.484704168336614179778521564452
f1_quad2d,0.7,0.5,10000,zero_mom,100,best,0.483977202949257852739230677673
f1_quad2d,0.7,0.5,10000,zero_mom,1000,last,0.358488293371325460938200541439
f1_quad2d,0.7,0.5,10000,zero_mom,1000,cesaro,0.426316665553986853744115850007
f1_quad2d,0.7,0.5,10000,zero_mom,1000,pr,0.401264313820870250089023779373
f1_quad2d,0.7,0.5,10000,zero_mom,1000,suffix,0.360286876283633521644833843065
f1_quad2d,0.7,0.5,10000,zero_mom,1000,best,0.358488293371325460938200541439
f1_quad2d,0.7,0.5,10000,zero_mom,10000,last,0.0178227906647242862158500221347
f1_quad2d,0.7,0.5,10000,zero_mom,10000,cesaro,0.118473018972596341757521051701
f1_quad2d,0.7,0.5,10000,zero_mom,10000,pr,0.0638487093653044688703994513281
f1_quad2d,0.7,0.5,10000,zero_mom,10000,suffix,0.0181198673394069856953281804407
f1_quad2d,0.7,0.5,10000,zero_mom,10000,best,0.0178227906647242862158500221347
f1_quad2d,0.7,1.0,10,zero_mom,100,last,2.37703614246906937748301146465e-16
f1_quad2d,0.7,1.0,10,zero_mom,100,cesaro,0.000485246539997038061298265573569
f1_quad2d,0.7,1.0,10,zero_mom,100,pr,0.00000014549851298523504505338081524
f1_quad2d,0.7,1.0,10,zero_mom,100,suffix,3.38644587655362827586411102867e-16
f1_quad2d,0.7,1.0,10,zero_mom,100,best,1.9255229723222700250634379357e-16
f1_quad2d,0.7,1.0,10,zero_mom,1000,last,3.88340759027173849180867620778e-155
f1_quad2d,0.7,1.0,10,zero_mom,1000,cesaro,0.00000494011483022472179717823884927
f1_quad2d,0.7,1.0,10,zero_mom,1000,pr,1.53497020572718241610998059856e-11
f1_quad2d,0.7,1.0,10,zero_mom,1000,suffix,5.86372977176736763205342440547e-153
f1_quad2d,0.7,1.0,10,zero_mom,1000,best,1.42955438380368755188404508518e-155
f1_quad2d,0.7,1.0,10,zero_mom,10000,last,2.23427670852736583626466415964e-1549
f1_quad2d,0.7,1.0,10,zero_mom,10000,cesaro,0.0000000494901014848020393990437223172
f1_quad2d,0.7,1.0,10,zero_mom,10000,pr,1.5432738350548509425008323771e-15
f1_quad2d,0.7,1.0,10,zero_mom,10000,suffix,3.71782362464716178671110871504e-1538
f1_quad2d,0.7,1.0,10,zero_mom,10000,best,5.47596619702670913083337197361e-1550
f1_quad2d,0.7,1.0,100,zero_mom,100,last,0.000359011517685308886485435182307
f1_quad2d,0.7,1.0,100,zero_mom,100,cesaro,0.0425029688672498887487869627162
f1_quad2d,0.7,1.0,100,zero_mom,100,pr,0.0103034344352042269496518183143
f1_quad2d,0.7,1.0,100,zero_mom,100,suffix,0.000507815849933641435821903889142
f1_quad2d,0.7,1.0,100,zero_mom,100,best,0.000359011517685308886485435182307
f1_quad2d,0.7,1.0,100,zero_mom,1000,last,2.68614009231995850857287892168e-33
f1_quad2d,0.7,1.0,100,zero_mom,1000,cesaro,0.000453592361684269852659506655484
f1_quad2d,0.7,1.0,100,zero_mom,1000,pr,0.00000136963876566093138396634632431
f1_quad2d,0.7,1.0,100,zero_mom,1000,suffix,9.16782897315103669295572379548e-33
f1_quad2d,0.7,1.0,100,zero_mom,1000,best,2.68614009231995850857287892168e-33
f1_quad2d,0.7,1.0,100,zero_mom,10000,last,1.47683315013985004918490253845e-324
f1_quad2d,0.7,1.0,100,zero_mom,10000,cesaro,0.00000454409113633182361754855995821
f1_quad2d,0.7,1.0,100,zero_mom,10000,pr,1.37704801215993822865784199216e-10
f1_quad2d,0.7,1.0,100,zero_mom,10000,suffix,1.68147152938256798404284473859e-322
f1_quad2d,0.7,1.0,100,zero_mom,10000,best,1.47683315013985004918490253845e-324
f1_quad2d,0.7,1.0,1000,zero_mom,100,last,0.259173609955694756160118296102
f1_quad2d,0.7,1.0,1000,zero_mom,100,cesaro,0.370558168403512985823035714725
f1_quad2d,0.7,1.0,1000,zero_mom,100,pr,0.32649494212235155742312244827
f1_quad2d,0.7,1.0,1000,zero_mom,100,suffix,0.267168712728643784686006705106
f1_quad2d,0.7,1.0,1000,zero_mom,100,best,0.259173609955694756160118296102
f1_quad2d,0.7,1.0,1000,zero_mom,1000,last,0.000606377075354972081096970372789
f1_quad2d,0.7,1.0,1000,zero_mom,1000,cesaro,0.0419153706828333483414876999374
f1_quad2d,0.7,1.0,1000,zero_mom,1000,pr,0.0114480925377939321363509525613
f1_quad2d,0.7,1.0,1000,zero_mom,1000,suffix,0.000671403671456918834444354909757
f1_quad2d,0.7,1.0,1000,zero_mom,1000,best,0.000606377075354972081096970372789
f1_quad2d,0.7,1.0,1000,zero_mom,10000,last,2.98031888693708956411840003964e-30
f1_quad2d,0.7,1.0,1000,zero_mom,10000,cesaro,0.000450359923511696386276184435733
f1_quad2d,0.7,1.0,1000,zero_mom,10000,pr,0.0000015939415022868391963696921834
f1_quad2d,0.7,1.0,1000,zero_mom,10000,suffix,4.19811307552307730745789966167e-30
f1_quad2d,0.7,1.0,1000,zero_mom,10000,best,2.98031888693708956411840003964e-30
f1_quad2d,0.7,1.0,10000,zero_mom,100,last,0.468454032057709671212663800354
f1_quad2d,0.7,1.0,10000,zero_mom,100,cesaro,0.528481409404549813467672511766
f1_quad2d,0.7,1.0,10000,zero_mom,100,pr,0.479089752037630301917528435832
f1_quad2d,0.7,1.0,10000,zero_mom,100,suffix,0.469863269600217364738790563533
f1_quad2d,0.7,1.0,10000,zero_mom,100,best,0.468454032057709671212663800354
f1_quad2d,0.7,1.0,10000,zero_mom,1000,last,0.256947106178783904915791520976
f1_quad2d,0.7,1.0,10000,zero_mom,1000,cesaro,0.362505355260928584468488217284
f1_quad2d,0.7,1.0,10000,zero_mom,1000,pr,0.32298176911075162454149358445
f1_quad2d,0.7,1.0,10000,zero_mom,1000,suffix,0.259534234569963481483372267047
f1_quad2d,0.7,1.0,10000,zero_mom,1000,best,0.256947106178783904915791520976
f1_quad2d,0.7,1.0,10000,zero_mom,10000,last,0.000633302534797090503697888919155
f1_quad2d,0.7,1.0,10000,zero_mom,10000,cesaro,0.0418535155387218465559725953762
f1_quad2d,0.7,1.0,10000,zero_mom,10000,pr,0.0115654345775624914436377508639
f1_quad2d,0.7,1.0,10000,zero_mom,10000,suffix,0.000654631334353797283924739981685
f1_quad2d,0.7,1.0,10000,zero_mom,10000,best,0.000633302534797090503697888919155
f1_quad2d,0.7,1.5,10,zero_mom,100,last,4.05182339609809880859912455999e-16
f1_quad2d,0.7,1.5,10,zero_mom,100,cesaro,0.000215665137252342471499160319612
f1_quad2d,0.7,1.5,10,zero_mom,100,pr,0.0000000426806366672442639971253816843
f1_quad2d,0.7,1.5,10,zero_mom,100,suffix,3.83178226786276743867397213257e-17
f1_quad2d,0.7,1.5,10,zero_mom,100,best,4.05182339609809880859912455999e-16
f1_quad2d,0.7,1.5,10,zero_mom,1000,last,9.76362075431806700627560523347e-155
f1_quad2d,0.7,1.5,10,zero_mom,1000,cesaro,0.00000219560659121098746541255059968
f1_quad2d,0.7,1.5,10,zero_mom,1000,pr,4.5027029707641219963169921032e-12
f1_quad2d,0.7,1.5,10,zero_mom,1000,suffix,9.46543417933362966890957099578e-155
f1_quad2d,0.7,1.5,10,zero_mom,1000,best,1.85820897772632569402743443741e-155
f1_quad2d,0.7,1.5,10,zero_mom,10000,last,5.5404901412934311600675428002e-1549
f1_quad2d,0.7,1.5,10,zero_mom,10000,cesaro,0.0000000219956006599120175106860988076
f1_quad2d,0.7,1.5,10,zero_mom,10000,pr,4.52706095263394237284116509005e-16
f1_quad2d,0.7,1.5,10,zero_mom,10000,suffix,5.8089700641595547617996876802e-1538
f1_quad2d,0.7,1.5,10,zero_mom,10000,best,1.28570141556822252662311017542e-1549
f1_quad2d,0.7,1.5,100,zero_mom,100,last,0.00000434357532058691476446442829174
f1_quad2d,0.7,1.5,100,zero_mom,100,cesaro,0.0197090442438672468995669165376
f1_quad2d,0.7,1.5,100,zero_mom,100,pr,0.00227893882924276184983244301217
f1_quad2d,0.7,1.5,100,zero_mom,100,suffix,0.00000769701464193337035301346951603
f1_quad2d,0.7,1.5,100,zero_mom,100,best,0.00000434357532058691476446442829174
f1_quad2d,0.7,1.5,100,zero_mom,1000,last,3.43908997425731026383360196892e-53
f1_quad2d,0.7,1.5,100,zero_mom,1000,cesaro,0.000201596605193008849096970552396
f1_quad2d,0.7,1.5,100,zero_mom,1000,pr,0.00000024823267174280348039904737699
f1_quad2d,0.7,1.5,100,zero_mom,1000,suffix,2.78047992417188151873066989087e-52
f1_quad2d,0.7,1.5,100,zero_mom,1000,best,3.43908997425731026383360196892e-53
f1_quad2d,0.7,1.5,100,zero_mom,10000,last,3.32970189338577407540243009369e-524
f1_quad2d,0.7,1.5,100,zero_mom,10000,cesaro,0.00000201959606059192160779935998143
f1_quad2d,0.7,1.5,100,zero_mom,10000,pr,2.49575520017954568181873569945e-11
f1_quad2d,0.7,1.5,100,zero_mom,10000,suffix,1.47075369559552346134613275717e-520
f1_quad2d,0.7,1.5,100,zero_mom,10000,best,3.32970189338577407540243009369e-524
f1_quad2d,0.7,1.5,1000,zero_mom,100,last,0.18573434268347339145947275024
f1_quad2d,0.7,1.5,1000,zero_mom,100,cesaro,0.316907779379577718228814959697
f1_quad2d,0.7,1.5,1000,zero_mom,100,pr,0.264409677517716637800699103308
f1_quad2d,0.7,1.5,1000,zero_mom,100,suffix,0.194452072538270351287754042373
f1_quad2d,0.7,1.5,1000,zero_mom,100,best,0.18573434268347339145947275024
f1_quad2d,0.7,1.5,1000,zero_mom,1000,last,0.0000201029577623564614819662414324
f1_quad2d,0.7,1.5,1000,zero_mom,1000,cesaro,0.0197319390471510584793329060357
f1_quad2d,0.7,1.5,1000,zero_mom,1000,pr,0.00287662180174195293488595793787
f1_quad2d,0.7,1.5,1000,zero_mom,1000,suffix,0.0000234556647428981786963090001544
f1_quad2d,0.7,1.5,1000,zero_mom,1000,best,0.0000201029577623564614819662414324
f1_quad2d,0.7,1.5,1000,zero_mom,10000,last,4.43544736973431205430823242829e-45
f1_quad2d,0.7,1.5,1000,zero_mom,10000,cesaro,0.000200159966005199359347206467829
f1_quad2d,0.7,1.5,1000,zero_mom,10000,pr,0.000000312389451012792859763574356412
f1_quad2d,0.7,1.5,1000,zero_mom,10000,suffix,7.48755302302076343085451708696e-45
f1_quad2d,0.7,1.5,1000,zero_mom,10000,best,4.43544736973431205430823242829e-45
f1_quad2d,0.7,1.5,10000,zero_mom,100,last,0.453415327948676525488566453841
f1_quad2d,0.7,1.5,10000,zero_mom,100,cesaro,0.496365993905555939155620820897
f1_quad2d,0.7,1.5,10000,zero_mom,100,pr,0.468905355628307861853388789414
f1_quad2d,0.7,1.5,10000,zero_mom,100,suffix,0.455464148451743635978041161181
f1_quad2d,0.7,1.5,10000,zero_mom,100,best,0.453415327948676525488566453841
f1_quad2d,0.7,1.5,10000,zero_mom,1000,last,0.184109365099105885688619311388
f1_quad2d,0.7,1.5,10000,zero_mom,1000,cesaro,0.310369765263653724606089869708
f1_quad2d,0.7,1.5,10000,zero_mom,1000,pr,0.260761869241948587009495568116
f1_quad2d,0.7,1.5,10000,zero_mom,1000,suffix,0.186899553073011089603302972242
f1_quad2d,0.7,1.5,10000,zero_mom,1000,best,0.184109365099105885688619311388
f1_quad2d,0.7,1.5,10000,zero_mom,10000,last,0.0000224322433584210005749609358978
f1_quad2d,0.7,1.5,10000,zero_mom,10000,cesaro,0.0197314710382848199786253387119
f1_quad2d,0.7,1.5,10000,zero_mom,10000,pr,0.00293947408745063641688797579781
f1_quad2d,0.7,1.5,10000,zero_mom,10000,suffix,0.0000235771631937597737610997108805
f1_quad2d,0.7,1.5,10000,zero_mom,10000,best,0.0000224322433584210005749609358978
f1_quad2d,0.7,2.0,10,zero_mom,100,last,3.34878489961455734351552275332e-15
f1_quad2d,0.7,2.0,10,zero_mom,100,cesaro,0.000121311642664079321471443082627
f1_quad2d,0.7,2.0,10,zero_mom,100,pr,0.0000000496563987997470203660851853961
f1_quad2d,0.7,2.0,10,zero_mom,100,suffix,2.5390436807040209718856976388e-16
f1_quad2d,0.7,2.0,10,zero_mom,100,best,2.05188253170599406184619035332e-16
f1_quad2d,0.7,2.0,10,zero_mom,1000,last,2.69958040363695700484662508089e-155
f1_quad2d,0.7,2.0,10,zero_mom,1000,cesaro,0.00000123502870755618044929455971232
f1_quad2d,0.7,2.0,10,zero_mom,1000,pr,5.23862508448254611703571993916e-12
f1_quad2d,0.7,2.0,10,zero_mom,1000,suffix,4.10598780948211095569252227195e-153
f1_quad2d,0.7,2.0,10,zero_mom,1000,best,4.7193290058379015580115446978e-157
f1_quad2d,0.7,2.0,10,zero_mom,10000,last,9.74897526123457040207480365166e-1549
f1_quad2d,0.7,2.0,10,zero_mom,10000,cesaro,0.0000000123725253712005098497609305793
f1_quad2d,0.7,2.0,10,zero_mom,10000,pr,5.26696413674940208586550132395e-16
f1_quad2d,0.7,2.0,10,zero_mom,10000,suffix,1.11297219195786094281631696458e-1537
f1_quad2d,0.7,2.0,10,zero_mom,10000,best,1.38695361704343144811134632897e-1550
f1_quad2d,0.7,2.0,100,zero_mom,100,last,0.0000000191118963745331626562739594495
f1_quad2d,0.7,2.0,100,zero_mom,100,cesaro,0.0111355260291802299604393188975
f1_quad2d,0.7,2.0,100,zero_mom,100,pr,0.000678797725396795046440302228618
f1_quad2d,0.7,2.0,100,zero_mom,100,suffix,0.0000000454389279184637522328724425484
f1_quad2d,0.7,2.0,100,zero_mom,100,best,0.0000000191118963745331626562739594495
f1_quad2d,0.7,2.0,100,zero_mom,1000,last,4.97403858056730661122883819657e-78
f1_quad2d,0.7,2.0,100,zero_mom,1000,cesaro,0.000113398090421067477617045937222
f1_quad2d,0.7,2.0,100,zero_mom,1000,pr,0.0000000717897784504132171166448569226
f1_quad2d,0.7,2.0,100,zero_mom,1000,suffix,1.30648887976053473669381807924e-76
f1_quad2d,0.7,2.0,100,zero_mom,1000,best,4.97403858056730661122883819657e-78
f1_quad2d,0.7,2.0,100,zero_mom,10000,last,7.09202681574403253600347712907e-774
f1_quad2d,0.7,2.0,100,zero_mom,10000,cesaro,0.00000113602278408295590438713998955
f1_quad2d,0.7,2.0,100,zero_mom,10000,pr,7.21781349849853465628209368338e-12
f1_quad2d,0.7,2.0,100,zero_mom,10000,suffix,4.40977255372192043906878603398e-768
f1_quad2d,0.7,2.0,100,zero_mom,10000,best,7.09202681574403253600347712907e-774
f1_quad2d,0.7,2.0,1000,zero_mom,100,last,0.132679277635818790622728231664
f1_quad2d,0.7,2.0,1000,zero_mom,100,cesaro,0.272967764427612646776843134634
f1_quad2d,0.7,2.0,1000,zero_mom,100,pr,0.214479049806480353188303405767
f1_quad2d,0.7,2.0,1000,zero_mom,100,suffix,0.141103513049421607542904767789
f1_quad2d,0.7,2.0,1000,zero_mom,100,best,0.132679277635818790622728231664
f1_quad2d,0.7,2.0,1000,zero_mom,1000,last,0.000000644120434994903449915907635293
f1_quad2d,0.7,2.0,1000,zero_mom,1000,cesaro,0.0112138639278866742233884967328
f1_quad2d,0.7,2.0,1000,zero_mom,1000,pr,0.000958619385085994942492881700898
f1_quad2d,0.7,2.0,1000,zero_mom,1000,suffix,0.000000792749165823635638687408518659
f1_quad2d,0.7,2.0,1000,zero_mom,1000,best,0.000000644120434994903449915907635293
f1_quad2d,0.7,2.0,1000,zero_mom,10000,last,4.68389196521123545721394251269e-60
